2869,0:00:12,25,S1,302.4,15.4,350
2869,0:00:13,27,S1,302.4,15.4,350
2869,0:00:14,29,S1,302.4,15.4,350
2869,0:00:16,31,S1,302.4,15.4,350
2869,0:00:17,33,S1,302.4,15.4,350
2869,0:00:18,35,S1,302.4,15.4,350
2869,0:00:19,37,S1,302.4,15.4,350
2869,0:00:20,39,S1,302.4,15.4,350
2869,0:00:21,41,S1,302.4,15.4,350
2869,0:00:22,43,S1,302.4,15.4,350
2869,0:00:23,45,S1,302.4,15.4,350
2869,0:00:24,47,S1,302.4,15.4,350
2869,0:00:25,49,S1,302.4,15.4,350
2869,0:00:26,51,S1,302.4,15.4,350
2869,0:00:27,53,S1,302.4,15.4,350
2869,0:00:28,55,S1,302.4,15.4,350
2869,0:00:29,57,S1,302.4,15.4,350
2869,0:00:30,59,S1,302.4,15.4,350
2869,0:00:31,61,S1,302.4,15.4,350
2869,0:00:32,63,S1,302.4,15.4,350
2869,0:00:33,65,S1,302.4,15.4,350
2869,0:00:34,67,S1,302.4,15.4,350
2869,0:00:35,69,S1,302.4,15.4,350
2869,0:00:36,71,S1,302.4,15.4,350
2869,0:00:37,73,S1,302.4,15.4,350
2869,0:00:38,75,S1,302.4,15.4,350
2869,0:00:39,77,S1,302.4,15.4,350
2869,0:00:40,79,S1,302.4,15.4,350
2869,0:00:41,81,S1,302.4,15.4,350
2869,0:00:43,83,S1,302.4,15.4,350
2869,0:00:44,85,S1,302.4,15.4,350
2869,0:00:45,87,S1,302.4,15.4,350
2869,0:00:46,89,S1,302.4,15.4,350
2869,0:00:47,91,S1,302.4,15.4,350
2869,0:00:48,93,S1,302.4,15.4,350
2869,0:00:49,95,S1,302.4,15.4,350
2869,0:00:50,97,S1,302.4,15.4,350
2869,0:00:51,99,S1,302.4,15.4,350
2869,0:00:52,101,S1,302.4,15.4,350
2869,0:00:53,103,S1,302.4,15.4,350
2869,0:00:54,105,S1,302.4,15.4,350
2869,0:00:55,107,S1,302.4,15.4,350
2869,0:00:56,109,S1,302.4,15.4,350
2869,0:00:57,111,S1,302.4,15.4,350
2869,0:00:58,113,S1,302.4,15.4,350
2869,0:00:59,115,S1,302.4,15.4,350
2869,0:01:00,117,S1,302.4,15.4,350
2869,0:01:01,119,S1,302.4,15.4,350
2869,0:01:02,121,S1,302.4,15.4,350
2869,0:01:03,123,S1,302.4,15.4,350
2869,0:01:04,125,S1,302.4,15.4,350
2869,0:01:05,127,S1,302.4,15.4,350
2869,0:01:06,129,S1,302.4,15.4,350
2869,0:01:07,131,S1,302.4,15.4,350
2869,0:01:08,133,S1,302.4,15.4,350
2869,0:01:09,135,S1,302.4,15.4,350
2869,0:01:11,137,S1,302.4,15.4,350
2869,0:01:12,139,S1,302.4,15.4,350
2869,0:01:13,141,S1,302.4,15.4,350
2869,0:01:14,143,S1,302.4,15.4,350
2869,0:01:15,145,S1,302.4,15.4,350
2869,0:01:16,147,S1,302.4,15.4,350
2869,0:01:17,149,S1,302.4,15.4,350
2869,0:01:18,151,S1,302.4,15.4,350
